年度/Year,月份/Month,發電站名稱/Name of The Power Station,裝置容量(瓩)/Installed Capacity(kW),發電量(度)/Power Generation(kWh),平均單位裝置容量每日發電量/Average of Each Unit Power Generatioon Per Day,closest_station,溫度_平均,溫度_最高,溫度_最高日期,溫度_最低,溫度_最低日期,累積雨量,降雨日數,最大十分鐘風,最大十分鐘風速日期,最大十分鐘風向,最大瞬間風,最大瞬間風日期,最大瞬間風向,相對濕度_平均,相對濕度_最低,相對濕度_最低日期,氣壓_平均,日照時數
2019,7,核三廠太陽光電發電站/3rd Nuclear Power Plants Solar Power Station,1458.24,144342.0,3.19,恆春,28.9,33.3,2019-07-17,23.0,2019-07-22,587.5,23.0,9.5,2019-07-17,20.0,21.8,2019-07-17,40.0,86.0,53.0,2019-07-24,1003.7,150.1
2019,7,澎湖尖山太陽光電發電站/Penghu jianshan Solar Power Station,70.61,8011.0,3.66,澎湖,29.1,34.3,2019-07-30,24.6,2019-07-21,178.5,12.0,8.0,2019-07-02,180.0,17.6,2019-07-17,10.0,85.0,57.0,2019-07-31,1004.7,203.9
2019,7,澎湖七美太陽光電發電站/Penghu Qimei Solar Power Station,177.14,41977.0,7.46,東吉島,29.3,33.0,2019-07-31,24.9,2019-07-27,261.7,16.0,17.7,2019-07-02,200.0,23.3,2019-07-02,200.0,69.0,60.0,2019-07-22,1001.4,201.7
2019,7,金門金沙太陽光電發電站/Kinmen Jinsha Solar Power Station,528.0,56144.0,3.43,金門,28.5,35.5,2019-07-17,25.2,2019-07-22,45.3,8.0,8.8,2019-07-10,260.0,14.3,2019-07-22,170.0,83.0,53.0,2019-07-17,1001.9,209.8
2019,7,龍潭E/S太陽光電發電站/Longtan E/S Solar Power Station,162.0,21908.0,4.36,新屋,29.7,35.1,2019-07-17,24.9,2019-07-23,52.4,9.0,14.5,2019-07-06,230.0,24.8,2019-07-05,230.0,76.0,57.0,2019-07-16,1002.4,234.5
2019,7,竹工E/S太陽光電發電站/Zhugong E/S Solar Power Station,228.0,32694.0,4.63,新竹,30.2,37.3,2019-07-17,24.6,2019-07-23,48.5,6.0,7.6,2019-07-13,280.0,21.4,2019-07-17,70.0,68.0,42.0,2019-07-16,1001.9,236.0
2019,7,中科E/S太陽光電發電站/Zhongke E/S Solar Power Station,198.0,25749.0,4.2,臺中,29.4,36.6,2019-07-17,23.1,2019-07-27,177.5,13.0,6.5,2019-07-10,190.0,15.4,2019-07-10,160.0,79.0,53.0,2019-07-04,996.2,165.2
2019,7,彰林E/S太陽光電發電站/Changlin E/S Solar Power Station,258.0,34012.0,4.25,臺中,29.4,36.6,2019-07-17,23.1,2019-07-27,177.5,13.0,6.5,2019-07-10,190.0,15.4,2019-07-10,160.0,79.0,53.0,2019-07-04,996.2,165.2
2019,7,台南七股太陽光電發電站/Tainan Qigu Solar Power Station,1799.5,207261.0,3.72,永康,28.7,35.2,2019-07-29,24.3,2019-07-03,498.0,20.0,9.1,2019-07-02,190.0,15.5,2019-07-13,200.0,81.0,56.0,2019-07-29,1004.9,61.3
2019,7,高雄E/S太陽光電發電站/Kaohsiung E/S Solar Power Station,379.76,43298.0,3.68,高雄,29.3,35.2,2019-07-31,23.7,2019-07-19,500.0,18.0,7.5,2019-07-03,180.0,14.8,2019-07-02,190.0,81.0,55.0,2019-07-31,1006.0,170.2
2019,7,燕巢倉庫太陽光電發電站/Yanchao Warehouse Solar Power Station,497.76,53930.0,3.5,高雄,29.3,35.2,2019-07-31,23.7,2019-07-19,500.0,18.0,7.5,2019-07-03,180.0,14.8,2019-07-02,190.0,81.0,55.0,2019-07-31,1006.0,170.2
2019,7,大潭電廠GIS廠房太陽光電發電站/Datang Power Plant GIS Solar Power Station,710.04,109170.0,4.96,新屋,29.7,35.1,2019-07-17,24.9,2019-07-23,52.4,9.0,14.5,2019-07-06,230.0,24.8,2019-07-05,230.0,76.0,57.0,2019-07-16,1002.4,234.5
2019,7,北部儲運中心太陽光電發電站/Northern Storage and Transportation Center Solar Power Station,907.68,125556.0,4.46,新屋,29.7,35.1,2019-07-17,24.9,2019-07-23,52.4,9.0,14.5,2019-07-06,230.0,24.8,2019-07-05,230.0,76.0,57.0,2019-07-16,1002.4,234.5
2019,7,彰化彰濱太陽光電發電站/Changhua Changbin Solar Power Station,99999.1,13958203.0,4.5,臺中,29.4,36.6,2019-07-17,23.1,2019-07-27,177.5,13.0,6.5,2019-07-10,190.0,15.4,2019-07-10,160.0,79.0,53.0,2019-07-04,996.2,165.2
2019,8,大潭電廠太陽光電發電站/Datang Power Plant Solar Power Station,651.42,43600.0,2.16,新屋,29.3,37.4,2019-08-31,24.3,2019-08-20,172.6,10.0,16.4,2019-08-10,230.0,27.7,2019-08-24,70.0,78.0,52.0,2019-08-31,1000.2,222.0
2019,8,中大D/S太陽光電發電站/Zhongda D/S Solar Power Station,40.25,4484.0,3.59,新屋,29.3,37.4,2019-08-31,24.3,2019-08-20,172.6,10.0,16.4,2019-08-10,230.0,27.7,2019-08-24,70.0,78.0,52.0,2019-08-31,1000.2,222.0
2019,8,中部儲運中心太陽光電發電站/Central Storage and Transportation Center Solar Power Station,91.8,6759.0,2.38,臺中,28.4,36.0,2019-08-28,23.8,2019-08-03,768.0,24.0,5.3,2019-08-08,350.0,12.9,2019-08-08,340.0,86.0,49.0,2019-08-24,993.5,93.0
2019,8,東勢新伯公太陽光電發電站/Dongshi Xinbogong Solar Power Station,115.8,7330.0,2.04,臺中,28.4,36.0,2019-08-28,23.8,2019-08-03,768.0,24.0,5.3,2019-08-08,350.0,12.9,2019-08-08,340.0,86.0,49.0,2019-08-24,993.5,93.0
2019,8,卓蘭會館太陽光電發電站/Zhuolan Hostel Solar Power Station,41.9,3234.0,2.49,臺中,28.4,36.0,2019-08-28,23.8,2019-08-03,768.0,24.0,5.3,2019-08-08,350.0,12.9,2019-08-08,340.0,86.0,49.0,2019-08-24,993.5,93.0
2019,8,台中電廠太陽光電發電站/Taichung Power Plant Solar Power Station,2123.04,212556.0,3.27,臺中,28.4,36.0,2019-08-28,23.8,2019-08-03,768.0,24.0,5.3,2019-08-08,350.0,12.9,2019-08-08,340.0,86.0,49.0,2019-08-24,993.5,93.0
2019,8,台中龍井太陽光電發電站/Taichung Longjing Solar Power Station,6485.94,604093.0,2.97,臺中,28.4,36.0,2019-08-28,23.8,2019-08-03,768.0,24.0,5.3,2019-08-08,350.0,12.9,2019-08-08,340.0,86.0,49.0,2019-08-24,993.5,93.0
2019,8,后里E/S太陽光電發電站/Houli E/S Solar Power Station,91.125,4973.0,1.76,臺中,28.4,36.0,2019-08-28,23.8,2019-08-03,768.0,24.0,5.3,2019-08-08,350.0,12.9,2019-08-08,340.0,86.0,49.0,2019-08-24,993.5,93.0
2019,8,嘉義民雄太陽光電發電站/Chiayi Minxiong Solar Power Station,60.0,2013.0,1.08,嘉義,28.5,35.4,2019-08-28,23.7,2019-08-31,631.5,25.0,7.8,2019-08-15,250.0,15.3,2019-08-08,10.0,81.0,58.0,2019-08-28,1000.1,114.9
2019,8,永安鹽灘地太陽光電發電站/Yongan Salt Flats Solar Power Station,4636.8,450332.0,3.13,高雄,28.8,33.2,2019-08-11,25.0,2019-08-17,726.2,21.0,12.0,2019-08-24,160.0,22.3,2019-08-24,160.0,84.0,63.0,2019-08-02,1003.2,129.6
2019,8,興達電廠太陽光電發電站/Xingda Power Plant Solar Power Station,1627.65,157347.0,3.13,臺南,28.7,34.6,2019-08-04,23.8,2019-08-13,758.0,22.0,12.3,2019-08-02,180.0,25.2,2019-08-24,130.0,79.0,56.0,2019-08-05,1001.0,122.0
2019,8,路北E/S太陽光電發電站/Lubei E/S Solar Power Station,60.03,5152.0,2.77,高雄,28.8,33.2,2019-08-11,25.0,2019-08-17,726.2,21.0,12.0,2019-08-24,160.0,22.3,2019-08-24,160.0,84.0,63.0,2019-08-02,1003.2,129.6
2019,8,核三廠太陽光電發電站/3rd Nuclear Power Plants Solar Power Station,1458.24,127892.0,2.99,恆春,28.3,34.1,2019-08-05,24.0,2019-08-21,839.6,26.0,10.2,2019-08-09,270.0,20.9,2019-08-09,250.0,88.0,47.0,2019-08-07,1000.9,114.3
2019,8,澎湖尖山太陽光電發電站/Penghu jianshan Solar Power Station,70.61,7211.0,3.29,澎湖,28.5,34.8,2019-08-06,24.8,2019-08-15,169.6,10.0,12.8,2019-08-25,140.0,27.0,2019-08-25,150.0,88.0,65.0,2019-08-09,1002.1,177.2
2019,8,澎湖七美太陽光電發電站/Penghu Qimei Solar Power Station,354.28,38137.0,6.81,東吉島,28.7,32.7,2019-08-06,25.3,2019-08-19,169.2,14.0,23.2,2019-08-25,160.0,32.4,2019-08-25,170.0,83.0,74.0,2019-08-09,998.7,178.9
2019,8,金門金沙太陽光電發電站/Kinmen Jinsha Solar Power Station,528.0,16670.0,1.02,金門,29.4,37.2,2019-08-08,25.0,2019-08-19,112.7,10.0,17.2,2019-08-11,280.0,25.3,2019-08-24,50.0,77.0,49.0,2019-08-24,1000.2,240.9
2019,8,龍潭E/S太陽光電發電站/Longtan E/S Solar Power Station,162.0,20161.0,4.01,新屋,29.3,37.4,2019-08-31,24.3,2019-08-20,172.6,10.0,16.4,2019-08-10,230.0,27.7,2019-08-24,70.0,78.0,52.0,2019-08-31,1000.2,222.0
2019,8,竹工E/S太陽光電發電站/Zhugong E/S Solar Power Station,228.0,29258.0,4.14,新竹,29.5,36.5,2019-08-23,24.1,2019-08-20,211.4,15.0,9.0,2019-08-24,60.0,21.8,2019-08-24,60.0,74.0,45.0,2019-08-13,999.7,212.7
2019,8,中科E/S太陽光電發電站/Zhongke E/S Solar Power Station,198.0,20512.0,3.34,臺中,28.4,36.0,2019-08-28,23.8,2019-08-03,768.0,24.0,5.3,2019-08-08,350.0,12.9,2019-08-08,340.0,86.0,49.0,2019-08-24,993.5,93.0
2019,8,彰林E/S太陽光電發電站/Changlin E/S Solar Power Station,258.0,28642.0,3.58,臺中,28.4,36.0,2019-08-28,23.8,2019-08-03,768.0,24.0,5.3,2019-08-08,350.0,12.9,2019-08-08,340.0,86.0,49.0,2019-08-24,993.5,93.0
2019,8,台南七股太陽光電發電站/Tainan Qigu Solar Power Station,1799.5,191603.0,3.43,永康,28.3,37.8,2019-08-28,24.1,2019-08-13,728.0,20.0,10.7,2019-08-24,160.0,21.4,2019-08-24,150.0,80.0,55.0,2019-08-05,1002.1,61.0
2019,8,高雄E/S太陽光電發電站/Kaohsiung E/S Solar Power Station,379.76,36092.0,3.07,高雄,28.8,33.2,2019-08-11,25.0,2019-08-17,726.2,21.0,12.0,2019-08-24,160.0,22.3,2019-08-24,160.0,84.0,63.0,2019-08-02,1003.2,129.6
2019,8,燕巢倉庫太陽光電發電站/Yanchao Warehouse Solar Power Station,497.76,45471.0,2.95,高雄,28.8,33.2,2019-08-11,25.0,2019-08-17,726.2,21.0,12.0,2019-08-24,160.0,22.3,2019-08-24,160.0,84.0,63.0,2019-08-02,1003.2,129.6
2019,8,大潭電廠GIS廠房太陽光電發電站/Datang Power Plant GIS Solar Power Station,710.04,91811.0,4.17,新屋,29.3,37.4,2019-08-31,24.3,2019-08-20,172.6,10.0,16.4,2019-08-10,230.0,27.7,2019-08-24,70.0,78.0,52.0,2019-08-31,1000.2,222.0
2019,8,北部儲運中心太陽光電發電站/Northern Storage and Transportation Center Solar Power Station,907.68,128091.0,4.55,新屋,29.3,37.4,2019-08-31,24.3,2019-08-20,172.6,10.0,16.4,2019-08-10,230.0,27.7,2019-08-24,70.0,78.0,52.0,2019-08-31,1000.2,222.0
2019,8,彰化彰濱太陽光電發電站/Changhua Changbin Solar Power Station,99999.1,11123701.0,3.59,臺中,28.4,36.0,2019-08-28,23.8,2019-08-03,768.0,24.0,5.3,2019-08-08,350.0,12.9,2019-08-08,340.0,86.0,49.0,2019-08-24,993.5,93.0
2019,9,大潭電廠太陽光電發電站/Datang Power Plant Solar Power Station,651.42,36029.0,1.84,新屋,26.8,36.6,2019-09-03,19.1,2019-09-21,221.4,13.0,14.1,2019-09-30,40.0,23.1,2019-09-30,30.0,75.0,51.0,2019-09-03,1006.6,176.8
2019,9,中大D/S太陽光電發電站/Zhongda D/S Solar Power Station,40.25,3819.0,3.16,新屋,26.8,36.6,2019-09-03,19.1,2019-09-21,221.4,13.0,14.1,2019-09-30,40.0,23.1,2019-09-30,30.0,75.0,51.0,2019-09-03,1006.6,176.8
2019,9,中部儲運中心太陽光電發電站/Central Storage and Transportation Center Solar Power Station,91.8,8062.0,2.93,臺中,27.7,35.6,2019-09-02,21.8,2019-09-24,133.5,7.0,6.9,2019-09-20,10.0,17.6,2019-09-20,20.0,78.0,49.0,2019-09-23,998.4,150.5
2019,9,東勢新伯公太陽光電發電站/Dongshi Xinbogong Solar Power Station,115.8,9098.0,2.62,臺中,27.7,35.6,2019-09-02,21.8,2019-09-24,133.5,7.0,6.9,2019-09-20,10.0,17.6,2019-09-20,20.0,78.0,49.0,2019-09-23,998.4,150.5
2019,9,卓蘭會館太陽光電發電站/Zhuolan Hostel Solar Power Station,41.9,4105.0,3.27,臺中,27.7,35.6,2019-09-02,21.8,2019-09-24,133.5,7.0,6.9,2019-09-20,10.0,17.6,2019-09-20,20.0,78.0,49.0,2019-09-23,998.4,150.5
2019,9,台中電廠太陽光電發電站/Taichung Power Plant Solar Power Station,2123.04,272766.0,4.28,臺中,27.7,35.6,2019-09-02,21.8,2019-09-24,133.5,7.0,6.9,2019-09-20,10.0,17.6,2019-09-20,20.0,78.0,49.0,2019-09-23,998.4,150.5
2019,9,台中龍井太陽光電發電站/Taichung Longjing Solar Power Station,6485.94,637101.0,3.27,臺中,27.7,35.6,2019-09-02,21.8,2019-09-24,133.5,7.0,6.9,2019-09-20,10.0,17.6,2019-09-20,20.0,78.0,49.0,2019-09-23,998.4,150.5
2019,9,后里E/S太陽光電發電站/Houli E/S Solar Power Station,91.125,4759.0,1.74,臺中,27.7,35.6,2019-09-02,21.8,2019-09-24,133.5,7.0,6.9,2019-09-20,10.0,17.6,2019-09-20,20.0,78.0,49.0,2019-09-23,998.4,150.5
2019,9,嘉義民雄太陽光電發電站/Chiayi Minxiong Solar Power Station,60.0,2302.0,1.28,嘉義,27.8,35.0,2019-09-09,21.3,2019-09-24,132.2,9.0,8.1,2019-09-30,10.0,14.5,2019-09-30,360.0,75.0,45.0,2019-09-23,1004.9,190.9
2019,9,永安鹽灘地太陽光電發電站/Yongan Salt Flats Solar Power Station,4636.8,541100.0,3.89,高雄,28.7,32.8,2019-09-20,24.5,2019-09-24,247.0,8.0,10.0,2019-09-20,360.0,18.5,2019-09-21,340.0,76.0,50.0,2019-09-22,1007.8,198.9
2019,9,興達電廠太陽光電發電站/Xingda Power Plant Solar Power Station,1627.65,207925.0,4.26,臺南,28.4,33.9,2019-09-01,23.3,2019-09-24,180.0,8.0,10.4,2019-09-20,340.0,18.6,2019-09-21,350.0,71.0,47.0,2019-09-23,1005.6,202.6
2019,9,路北E/S太陽光電發電站/Lubei E/S Solar Power Station,60.03,6948.0,3.86,高雄,28.7,32.8,2019-09-20,24.5,2019-09-24,247.0,8.0,10.0,2019-09-20,360.0,18.5,2019-09-21,340.0,76.0,50.0,2019-09-22,1007.8,198.9
2019,9,核三廠太陽光電發電站/3rd Nuclear Power Plants Solar Power Station,1458.24,143754.0,3.29,恆春,27.6,32.9,2019-09-13,22.6,2019-09-22,356.5,14.0,9.3,2019-09-30,10.0,19.0,2019-09-30,340.0,81.0,43.0,2019-09-26,1005.5,149.9
2019,9,澎湖尖山太陽光電發電站/Penghu jianshan Solar Power Station,70.61,7921.0,3.74,澎湖,27.8,33.6,2019-09-11,24.2,2019-09-22,0.6,2.0,11.0,2019-09-18,40.0,22.9,2019-09-19,30.0,79.0,48.0,2019-09-21,1007.6,216.4
2019,9,澎湖七美太陽光電發電站/Penghu Qimei Solar Power Station,354.28,43629.0,4.02,東吉島,28.0,33.4,2019-09-11,24.1,2019-09-22,7.8,3.0,20.8,2019-09-18,40.0,28.7,2019-09-30,10.0,79.0,62.0,2019-09-21,1003.9,239.0
2019,9,金門金沙太陽光電發電站/Kinmen Jinsha Solar Power Station,528.0,6386.0,0.4,金門,28.5,36.1,2019-09-12,22.1,2019-09-26,2.7,4.0,8.2,2019-09-18,70.0,17.4,2019-09-30,40.0,67.0,25.0,2019-09-21,1007.0,257.1
2019,9,龍潭E/S太陽光電發電站/Longtan E/S Solar Power Station,162.0,18334.0,3.77,新屋,26.8,36.6,2019-09-03,19.1,2019-09-21,221.4,13.0,14.1,2019-09-30,40.0,23.1,2019-09-30,30.0,75.0,51.0,2019-09-03,1006.6,176.8
2019,9,竹工E/S太陽光電發電站/Zhugong E/S Solar Power Station,228.0,25482.0,3.73,新竹,27.2,35.2,2019-09-12,20.2,2019-09-21,92.0,11.0,6.6,2019-09-17,20.0,16.2,2019-09-30,60.0,71.0,46.0,2019-09-12,1005.9,196.1
2019,9,中科E/S太陽光電發電站/Zhongke E/S Solar Power Station,198.0,25003.0,4.21,臺中,27.7,35.6,2019-09-02,21.8,2019-09-24,133.5,7.0,6.9,2019-09-20,10.0,17.6,2019-09-20,20.0,78.0,49.0,2019-09-23,998.4,150.5
2019,9,彰林E/S太陽光電發電站/Changlin E/S Solar Power Station,258.0,34704.0,4.48,臺中,27.7,35.6,2019-09-02,21.8,2019-09-24,133.5,7.0,6.9,2019-09-20,10.0,17.6,2019-09-20,20.0,78.0,49.0,2019-09-23,998.4,150.5
2019,9,台南七股太陽光電發電站/Tainan Qigu Solar Power Station,1799.5,253389.0,4.69,永康,27.7,34.4,2019-09-01,22.1,2019-09-24,294.5,10.0,10.3,2019-09-21,350.0,17.6,2019-09-01,100.0,75.0,47.0,2019-09-23,1006.8,177.1
2019,9,高雄E/S太陽光電發電站/Kaohsiung E/S Solar Power Station,379.76,48130.0,4.22,高雄,28.7,32.8,2019-09-20,24.5,2019-09-24,247.0,8.0,10.0,2019-09-20,360.0,18.5,2019-09-21,340.0,76.0,50.0,2019-09-22,1007.8,198.9
2019,9,燕巢倉庫太陽光電發電站/Yanchao Warehouse Solar Power Station,497.76,60180.0,4.03,高雄,28.7,32.8,2019-09-20,24.5,2019-09-24,247.0,8.0,10.0,2019-09-20,360.0,18.5,2019-09-21,340.0,76.0,50.0,2019-09-22,1007.8,198.9
2019,9,大潭電廠GIS廠房太陽光電發電站/Datang Power Plant GIS Solar Power Station,710.04,82060.0,3.85,新屋,26.8,36.6,2019-09-03,19.1,2019-09-21,221.4,13.0,14.1,2019-09-30,40.0,23.1,2019-09-30,30.0,75.0,51.0,2019-09-03,1006.6,176.8
2019,9,北部儲運中心太陽光電發電站/Northern Storage and Transportation Center Solar Power Station,907.68,105575.0,3.88,新屋,26.8,36.6,2019-09-03,19.1,2019-09-21,221.4,13.0,14.1,2019-09-30,40.0,23.1,2019-09-30,30.0,75.0,51.0,2019-09-03,1006.6,176.8
2019,9,彰化彰濱太陽光電發電站/Changhua Changbin Solar Power Station,99999.1,14547382.0,4.85,臺中,27.7,35.6,2019-09-02,21.8,2019-09-24,133.5,7.0,6.9,2019-09-20,10.0,17.6,2019-09-20,20.0,78.0,49.0,2019-09-23,998.4,150.5
2019,10,大潭電廠太陽光電發電站/Datang Power Plant Solar Power Station,651.42,38009.0,1.88,新屋,24.4,32.9,2019-10-05,20.0,2019-10-29,8.8,6.0,14.0,2019-10-31,40.0,21.8,2019-10-31,50.0,70.0,48.0,2019-10-14,1012.4,222.7
2019,10,中大D/S太陽光電發電站/Zhongda D/S Solar Power Station,40.25,4216.0,3.38,新屋,24.4,32.9,2019-10-05,20.0,2019-10-29,8.8,6.0,14.0,2019-10-31,40.0,21.8,2019-10-31,50.0,70.0,48.0,2019-10-14,1012.4,222.7
2019,10,中部儲運中心太陽光電發電站/Central Storage and Transportation Center Solar Power Station,91.8,7587.0,2.67,臺中,26.1,33.6,2019-10-02,20.4,2019-10-22,11.5,1.0,4.8,2019-10-19,350.0,10.9,2019-10-19,340.0,71.0,44.0,2019-10-18,1003.9,214.2
2019,10,東勢新伯公太陽光電發電站/Dongshi Xinbogong Solar Power Station,115.8,9736.0,2.71,臺中,26.1,33.6,2019-10-02,20.4,2019-10-22,11.5,1.0,4.8,2019-10-19,350.0,10.9,2019-10-19,340.0,71.0,44.0,2019-10-18,1003.9,214.2
2019,10,卓蘭會館太陽光電發電站/Zhuolan Hostel Solar Power Station,41.9,4559.0,3.51,臺中,26.1,33.6,2019-10-02,20.4,2019-10-22,11.5,1.0,4.8,2019-10-19,350.0,10.9,2019-10-19,340.0,71.0,44.0,2019-10-18,1003.9,214.2
2019,10,台中電廠太陽光電發電站/Taichung Power Plant Solar Power Station,2123.04,261576.0,3.93,臺中,26.1,33.6,2019-10-02,20.4,2019-10-22,11.5,1.0,4.8,2019-10-19,350.0,10.9,2019-10-19,340.0,71.0,44.0,2019-10-18,1003.9,214.2
2019,10,台中龍井太陽光電發電站/Taichung Longjing Solar Power Station,6485.94,670560.0,3.24,臺中,26.1,33.6,2019-10-02,20.4,2019-10-22,11.5,1.0,4.8,2019-10-19,350.0,10.9,2019-10-19,340.0,71.0,44.0,2019-10-18,1003.9,214.2
2019,10,后里E/S太陽光電發電站/Houli E/S Solar Power Station,91.125,6991.0,2.47,臺中,26.1,33.6,2019-10-02,20.4,2019-10-22,11.5,1.0,4.8,2019-10-19,350.0,10.9,2019-10-19,340.0,71.0,44.0,2019-10-18,1003.9,214.2
2019,10,嘉義民雄太陽光電發電站/Chiayi Minxiong Solar Power Station,60.0,2153.0,1.16,嘉義,25.9,34.5,2019-10-02,18.8,2019-10-22,5.5,2.0,5.8,2019-10-01,10.0,10.1,2019-10-01,360.0,74.0,46.0,2019-10-18,1010.3,235.0
2019,10,永安鹽灘地太陽光電發電站/Yongan Salt Flats Solar Power Station,4636.8,564265.0,3.93,高雄,27.7,31.9,2019-10-03,23.3,2019-10-29,52.5,3.0,10.5,2019-10-01,350.0,19.1,2019-10-01,330.0,72.0,55.0,2019-10-29,1013.3,232.7
2019,10,興達電廠太陽光電發電站/Xingda Power Plant Solar Power Station,1627.65,206358.0,4.15,臺南,27.1,33.0,2019-10-03,21.5,2019-10-20,0.0,0.0,8.0,2019-10-01,330.0,14.6,2019-10-01,340.0,69.0,50.0,2019-10-21,1011.0,173.5
2019,10,路北E/S太陽光電發電站/Lubei E/S Solar Power Station,60.03,7133.0,3.83,高雄,27.7,31.9,2019-10-03,23.3,2019-10-29,52.5,3.0,10.5,2019-10-01,350.0,19.1,2019-10-01,330.0,72.0,55.0,2019-10-29,1013.3,232.7
2019,10,核三廠太陽光電發電站/3rd Nuclear Power Plants Solar Power Station,1458.24,163001.0,3.73,恆春,26.5,32.0,2019-10-03,22.5,2019-10-28,28.0,5.0,12.1,2019-10-15,20.0,23.4,2019-10-15,20.0,75.0,45.0,2019-10-28,1010.9,217.8
2019,10,澎湖尖山太陽光電發電站/Penghu jianshan Solar Power Station,70.61,7828.0,3.58,澎湖,25.7,32.3,2019-10-04,22.6,2019-10-22,0.0,0.0,10.2,2019-10-15,30.0,22.2,2019-10-15,30.0,76.0,51.0,2019-10-15,1013.1,241.0
2019,10,澎湖七美太陽光電發電站/Penghu Qimei Solar Power Station,354.28,44238.0,3.97,東吉島,26.4,33.2,2019-10-03,23.4,2019-10-29,0.0,0.0,19.9,2019-10-14,30.0,25.7,2019-10-14,40.0,79.0,67.0,2019-10-17,1009.2,267.8
2019,10,金門金沙太陽光電發電站/Kinmen Jinsha Solar Power Station,528.0,57692.0,3.52,金門,25.3,36.7,2019-10-03,18.8,2019-10-22,5.0,1.0,8.4,2019-10-19,80.0,17.8,2019-10-15,70.0,66.0,29.0,2019-10-20,1012.8,207.6
2019,10,龍潭E/S太陽光電發電站/Longtan E/S Solar Power Station,162.0,21781.0,4.34,新屋,24.4,32.9,2019-10-05,20.0,2019-10-29,8.8,6.0,14.0,2019-10-31,40.0,21.8,2019-10-31,50.0,70.0,48.0,2019-10-14,1012.4,222.7
2019,10,竹工E/S太陽光電發電站/Zhugong E/S Solar Power Station,228.0,29565.0,4.18,新竹,25.2,33.2,2019-10-02,20.5,2019-10-29,11.5,2.0,6.8,2019-10-15,60.0,16.9,2019-10-15,30.0,71.0,49.0,2019-10-25,1011.4,238.6
2019,10,中科E/S太陽光電發電站/Zhongke E/S Solar Power Station,198.0,25323.0,4.13,臺中,26.1,33.6,2019-10-02,20.4,2019-10-22,11.5,1.0,4.8,2019-10-19,350.0,10.9,2019-10-19,340.0,71.0,44.0,2019-10-18,1003.9,214.2
2019,10,彰林E/S太陽光電發電站/Changlin E/S Solar Power Station,258.0,33822.0,4.23,臺中,26.1,33.6,2019-10-02,20.4,2019-10-22,11.5,1.0,4.8,2019-10-19,350.0,10.9,2019-10-19,340.0,71.0,44.0,2019-10-18,1003.9,214.2
2019,10,台南七股太陽光電發電站/Tainan Qigu Solar Power Station,1799.5,263307.0,4.72,永康,26.5,33.4,2019-10-03,20.6,2019-10-20,4.0,1.0,8.1,2019-10-01,340.0,16.5,2019-10-01,340.0,69.0,50.0,2019-10-24,1012.2,230.2
2019,10,高雄E/S太陽光電發電站/Kaohsiung E/S Solar Power Station,379.76,47607.0,4.04,高雄,27.7,31.9,2019-10-03,23.3,2019-10-29,52.5,3.0,10.5,2019-10-01,350.0,19.1,2019-10-01,330.0,72.0,55.0,2019-10-29,1013.3,232.7
2019,10,燕巢倉庫太陽光電發電站/Yanchao Warehouse Solar Power Station,497.76,61366.0,3.98,高雄,27.7,31.9,2019-10-03,23.3,2019-10-29,52.5,3.0,10.5,2019-10-01,350.0,19.1,2019-10-01,330.0,72.0,55.0,2019-10-29,1013.3,232.7
2019,10,大潭電廠GIS廠房太陽光電發電站/Datang Power Plant GIS Solar Power Station,710.04,83690.0,3.8,新屋,24.4,32.9,2019-10-05,20.0,2019-10-29,8.8,6.0,14.0,2019-10-31,40.0,21.8,2019-10-31,50.0,70.0,48.0,2019-10-14,1012.4,222.7
2019,10,北部儲運中心太陽光電發電站/Northern Storage and Transportation Center Solar Power Station,907.68,113870.0,4.05,新屋,24.4,32.9,2019-10-05,20.0,2019-10-29,8.8,6.0,14.0,2019-10-31,40.0,21.8,2019-10-31,50.0,70.0,48.0,2019-10-14,1012.4,222.7
2019,10,彰化彰濱太陽光電發電站/Changhua Changbin Solar Power Station,99999.1,12744188.0,4.11,臺中,26.1,33.6,2019-10-02,20.4,2019-10-22,11.5,1.0,4.8,2019-10-19,350.0,10.9,2019-10-19,340.0,71.0,44.0,2019-10-18,1003.9,214.2
2019,11,大潭電廠太陽光電發電站/Datang Power Plant Solar Power Station,651.42,29072.0,1.49,新屋,21.2,28.1,2019-11-16,15.5,2019-11-11,32.5,9.0,14.9,2019-11-20,50.0,23.4,2019-11-20,50.0,71.0,47.0,2019-11-12,1014.5,159.2
2019,11,中大D/S太陽光電發電站/Zhongda D/S Solar Power Station,40.25,3160.0,2.62,新屋,21.2,28.1,2019-11-16,15.5,2019-11-11,32.5,9.0,14.9,2019-11-20,50.0,23.4,2019-11-20,50.0,71.0,47.0,2019-11-12,1014.5,159.2
2019,11,中部儲運中心太陽光電發電站/Central Storage and Transportation Center Solar Power Station,91.8,5976.0,2.17,臺中,23.0,31.1,2019-11-24,16.5,2019-11-30,0.0,0.0,5.2,2019-11-28,350.0,11.1,2019-11-28,350.0,69.0,34.0,2019-11-12,1005.2,239.3
2019,11,東勢新伯公太陽光電發電站/Dongshi Xinbogong Solar Power Station,115.8,8661.0,2.49,臺中,23.0,31.1,2019-11-24,16.5,2019-11-30,0.0,0.0,5.2,2019-11-28,350.0,11.1,2019-11-28,350.0,69.0,34.0,2019-11-12,1005.2,239.3
